filename,i,run_time,total_loss,content_loss,style_loss,learning_rate,iters,alpha,beta,noise_ratio,optimizer,new_width,pool_method,pool_stride,last_style_loss_layer_w,style_num_layers,content_layer_num
tubingen_composition7_w300_i400_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,400,0,0.06836656481027603,0.024621378630399704,43.74518585205078,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,500,0,0.040834374725818634,0.023692918941378593,17.14145278930664,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,600,0,0.03227051720023155,0.022829687222838402,9.440829277038574,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,700,0,0.028477011248469353,0.022030428051948547,6.446582794189453,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,800,0,0.026156321167945862,0.02129455842077732,4.861762523651123,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,900,0,0.02446986734867096,0.02061452716588974,3.8553404808044434,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.1.jpg,1000,0.057740804195404054,0.02446986734867096,0.02061452716588974,3.8553404808044434,1.0,1000,1,0.001,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,0,0,0.011710310354828835,0.011700442060828209,98679.0078125,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,100,0,0.002961883321404457,0.002952730283141136,91531.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,200,0,0.0015651194844394922,0.0015566226793453097,84968.6015625,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,300,0,0.0009609733242541552,0.0009528949158266187,80784.0390625,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,400,0,0.0006280264933593571,0.0006201993091963232,78271.7109375,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,500,0,0.0004334683471824974,0.0004257841210346669,76842.28125,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,600,0,0.00031469514942727983,0.00030708397389389575,76111.6640625,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,700,0,0.0002366296830587089,0.00022904761135578156,75820.7109375,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,800,0,0.000183625947101973,0.00017604808090254664,75778.6953125,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.0.jpg,900,0,0.00014646594354417175,0.00013887994282413274,75860.0078125,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl1_cln4_time0.1.jpg,1000,0.05781052184104919,0.00014646594354417175,0.00013887994282413274,75860.0078125,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,1,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,0,0,4.1783788625618534e+17,0.011984416283667088,41783788.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,100,0,6517210218496000.0,0.02891286090016365,651721.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,200,0,1899804024111104.0,0.031512267887592316,189980.40625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,300,0,1021647964340224.0,0.0332937091588974,102164.796875,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,400,0,677204941864960.0,0.03460419550538063,67720.4921875,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,500,0,495460280172544.0,0.03551965951919556,49546.02734375,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,600,0,380840823488512.0,0.03617169335484505,38084.08203125,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,700,0,301241791938560.0,0.036676086485385895,30124.177734375,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,800,0,243048038531072.0,0.03712683916091919,24304.8046875,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,900,0,199267792715776.0,0.037549130618572235,19926.779296875,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.1.jpg,1000,0.060561065912246706,199267792715776.0,0.037549130618572235,19926.779296875,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,0,0,41783164928.0,0.011969528160989285,41783164.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,100,0,639640384.0,0.02901003323495388,639640.375,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,200,0,186818368.0,0.031447071582078934,186818.375,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,300,0,101614192.0,0.033176030963659286,101614.1953125,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,400,0,67561568.0,0.034491442143917084,67561.5703125,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,500,0,49515444.0,0.03536441549658775,49515.4453125,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,600,0,38187348.0,0.03595604747533798,38187.34765625,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,700,0,30280458.0,0.0364241898059845,30280.45703125,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,800,0,24506488.0,0.03683934360742569,24506.48828125,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,900,0,20146780.0,0.037215057760477066,20146.779296875,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.1.jpg,1000,0.060587462902069095,20146780.0,0.037215057760477066,20146.779296875,1.0,1000,1,1000,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,0,0,41768.29296875,0.011975935660302639,41768280.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,100,0,641.8456420898438,0.02916293777525425,641816.4375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,200,0,187.7562255859375,0.031646694988012314,187724.5625,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,300,0,101.82706451416016,0.03341025859117508,101793.6484375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,400,0,67.82728576660156,0.034761253744363785,67792.5234375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,500,0,49.616180419921875,0.03569786995649338,49580.48046875,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,600,0,38.01018142700195,0.03638990595936775,37973.79296875,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,700,0,29.98693084716797,0.036982107907533646,29949.947265625,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,800,0,24.181501388549805,0.03751002997159958,24143.990234375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,900,0,19.83293342590332,0.03800546005368233,19794.92578125,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.1.jpg,1000,0.060735514163970945,19.83293342590332,0.03800546005368233,19794.92578125,1.0,1000,1,0.001,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,0,0,0.015969352796673775,0.011729899793863297,42394528.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,100,0,0.006698191165924072,0.002852423582226038,38457676.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,200,0,0.004873223137110472,0.0014397322665899992,34334908.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,300,0,0.003956064581871033,0.0008629154181107879,30931492.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,400,0,0.003378538880497217,0.0005826408741995692,27958982.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,500,0,0.0029668856877833605,0.00044352959957905114,25233560.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,600,0,0.0026508967857807875,0.00038351581315509975,22673808.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,700,0,0.002392766298726201,0.0003649887803476304,20277774.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,800,0,0.0021720712538808584,0.00036617633304558694,18058950.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.0.jpg,900,0,0.0019779158756136894,0.00037574226735159755,16021735.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl2_cln4_time0.1.jpg,1000,0.06066602849960327,0.0019779158756136894,0.00037574226735159755,16021735.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,2,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,0,0,7.479713720969462e+17,0.011998294852674007,74797136.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,100,0,1.5186469635227648e+16,0.03872102126479149,1518647.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,200,0,4727918253047808.0,0.042509227991104126,472791.8125,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,300,0,2619236144906240.0,0.04386959597468376,261923.625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,400,0,1733397663711232.0,0.045002005994319916,173339.765625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,500,0,1264270197129216.0,0.045888401567935944,126427.015625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,600,0,986620291448832.0,0.04658465087413788,98662.03125,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,700,0,805996381339648.0,0.04716610535979271,80599.640625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,800,0,679514090766336.0,0.04767101630568504,67951.40625,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,900,0,586122107289600.0,0.048097845166921616,58612.2109375,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.1.jpg,1000,0.06297803020477295,586122107289600.0,0.048097845166921616,58612.2109375,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,0,0,74850050048.0,0.011920141987502575,74850048.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,100,0,1506280192.0,0.03848561272025108,1506280.25,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,200,0,474377376.0,0.04203593358397484,474377.375,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,300,0,262891872.0,0.043336980044841766,262891.875,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,400,0,172924272.0,0.04453229159116745,172924.265625,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,500,0,125392296.0,0.045546095818281174,125392.296875,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,600,0,97585888.0,0.046352289617061615,97585.890625,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,700,0,79782144.0,0.046997297555208206,79782.140625,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,800,0,67399144.0,0.04750359430909157,67399.140625,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,900,0,58161668.0,0.04793565720319748,58161.66796875,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.1.jpg,1000,0.06302583146095275,58161668.0,0.04793565720319748,58161.66796875,1.0,1000,1,1000,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,0,0,74818.75,0.012002539820969105,74818728.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,100,0,1534.86083984375,0.03800145536661148,1534822.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,200,0,476.89752197265625,0.04153025522828102,476855.96875,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,300,0,266.63336181640625,0.042857613414525986,266590.5,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,400,0,177.0224151611328,0.0440516360104084,176978.359375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,500,0,128.76986694335938,0.04514719918370247,128724.703125,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,600,0,99.94280242919922,0.046048734337091446,99896.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,700,0,81.39957427978516,0.04677215591073036,81352.796875,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,800,0,68.4944076538086,0.0473562590777874,68447.046875,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,900,0,58.973941802978516,0.04783988744020462,58926.09765625,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.1.jpg,1000,0.06307127666473389,58.973941802978516,0.04783988744020462,58926.09765625,1.0,1000,1,0.001,0.6,adam,300,avg,2,,3,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl3_cln4_time0.0.jpg,0,0,0.019285360351204872,0.011702724732458591,75826352.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,3,4
